"order_id","pizza_id","order_datetime","quantity","total_price"
7619,"90","2015-05-08 17:57:47",1,"16"
7620,"56","2015-05-08 18:00:56",1,"12"
7620,"33","2015-05-08 18:00:56",1,"20.75"
7621,"69","2015-05-08 18:15:12",1,"12.5"
7622,"72","2015-05-08 18:39:29",1,"12"
7622,"33","2015-05-08 18:39:29",1,"20.75"
7622,"3","2015-05-08 18:39:29",1,"16"
7623,"17","2015-05-08 18:48:03",1,"16.5"
7623,"33","2015-05-08 18:48:03",1,"20.75"
7623,"55","2015-05-08 18:48:03",1,"25.5"
7624,"29","2015-05-08 18:48:23",1,"20.5"
7624,"19","2015-05-08 18:48:23",1,"10.5"
7624,"87","2015-05-08 18:48:23",1,"12"
7624,"61","2015-05-08 18:48:23",1,"16.75"
7625,"20","2015-05-08 19:00:12",1,"18.5"
7626,"56","2015-05-08 19:01:14",1,"12"
7626,"32","2015-05-08 19:01:14",1,"20.75"
7626,"50","2015-05-08 19:01:14",1,"12.75"
7626,"89","2015-05-08 19:01:14",1,"14.75"
7627,"20","2015-05-08 19:04:52",1,"18.5"
7627,"35","2015-05-08 19:04:52",1,"17.5"
7628,"72","2015-05-08 19:05:52",1,"12"
7628,"51","2015-05-08 19:05:52",1,"20.75"
7629,"32","2015-05-08 19:12:12",1,"20.75"
7629,"54","2015-05-08 19:12:12",1,"16"
7629,"51","2015-05-08 19:12:12",1,"20.75"
7630,"15","2015-05-08 19:18:25",1,"17.95"
7630,"53","2015-05-08 19:18:25",1,"21"
7630,"22","2015-05-08 19:18:25",1,"16.75"
7630,"52","2015-05-08 19:18:25",1,"14.5"
7631,"50","2015-05-08 19:27:27",1,"12.75"
7631,"33","2015-05-08 19:27:27",1,"20.75"
7632,"12","2015-05-08 19:37:48",1,"20.25"
7632,"82","2015-05-08 19:37:48",1,"20.25"
7633,"10","2015-05-08 19:51:05",1,"16"
7633,"69","2015-05-08 19:51:05",1,"12.5"
7634,"60","2015-05-08 19:54:08",1,"20.75"
7634,"70","2015-05-08 19:54:08",1,"16.5"
7634,"23","2015-05-08 19:54:08",1,"20.25"
7635,"69","2015-05-08 19:59:59",1,"12.5"
7636,"56","2015-05-08 20:01:46",1,"12"
7636,"18","2015-05-08 20:01:46",1,"15.25"
7637,"39","2015-05-08 20:03:48",1,"16.5"
7638,"81","2015-05-08 20:08:52",1,"12"
7639,"68","2015-05-08 20:33:38",1,"12.25"
7640,"47","2015-05-08 20:47:09",1,"12.25"
7640,"36","2015-05-08 20:47:09",1,"20.5"
7640,"58","2015-05-08 20:47:09",1,"20.5"
7641,"32","2015-05-08 21:04:25",1,"20.75"
7641,"51","2015-05-08 21:04:25",1,"20.75"
7641,"75","2015-05-08 21:04:25",1,"20.25"
7641,"13","2015-05-08 21:04:25",1,"16.5"
7642,"10","2015-05-08 21:25:47",1,"16"
7642,"18","2015-05-08 21:25:47",1,"15.25"
7643,"15","2015-05-08 21:29:01",1,"17.95"
7643,"53","2015-05-08 21:29:01",1,"21"
7644,"86","2015-05-08 21:42:05",1,"16.75"
7644,"47","2015-05-08 21:42:05",1,"12.25"
7644,"12","2015-05-08 21:42:05",1,"20.25"
7644,"7","2015-05-08 21:42:05",1,"16.5"
7645,"47","2015-05-08 21:42:13",1,"12.25"
7645,"32","2015-05-08 21:42:13",1,"20.75"
7645,"64","2015-05-08 21:42:13",1,"16.75"
7645,"13","2015-05-08 21:42:13",1,"16.5"
7646,"15","2015-05-08 21:45:30",1,"17.95"
7646,"1","2015-05-08 21:45:30",1,"20.75"
7646,"12","2015-05-08 21:45:30",1,"20.25"
7646,"42","2015-05-08 21:45:30",1,"12.5"
7647,"22","2015-05-08 21:49:15",1,"16.75"
7647,"75","2015-05-08 21:49:15",1,"20.25"
7647,"79","2015-05-08 21:49:15",1,"20.75"
7647,"55","2015-05-08 21:49:15",1,"25.5"
7648,"48","2015-05-08 21:57:28",1,"12"
7649,"31","2015-05-08 21:58:47",1,"12.75"
7649,"37","2015-05-08 21:58:47",1,"12"
7649,"12","2015-05-08 21:58:47",1,"20.25"
7649,"76","2015-05-08 21:58:47",1,"16"
7650,"63","2015-05-09 11:34:32",1,"16.75"
7651,"86","2015-05-09 11:38:49",1,"16.75"
7651,"56","2015-05-09 11:38:49",1,"12"
7651,"4","2015-05-09 11:38:49",1,"16.25"
7651,"42","2015-05-09 11:38:49",1,"12.5"
7652,"63","2015-05-09 12:08:50",1,"16.75"
7652,"12","2015-05-09 12:08:50",1,"20.25"
7653,"26","2015-05-09 12:10:30",1,"20.25"
7653,"55","2015-05-09 12:10:30",1,"25.5"
7654,"86","2015-05-09 12:35:57",1,"16.75"
7654,"37","2015-05-09 12:35:57",1,"12"
7654,"15","2015-05-09 12:35:57",1,"17.95"
7655,"59","2015-05-09 13:10:22",1,"16"
7656,"31","2015-05-09 13:10:51",1,"12.75"
7656,"64","2015-05-09 13:10:51",1,"16.75"
7656,"20","2015-05-09 13:10:51",1,"18.5"
7656,"15","2015-05-09 13:10:51",1,"17.95"
7656,"89","2015-05-09 13:10:51",1,"14.75"
7656,"19","2015-05-09 13:10:51",1,"10.5"
7656,"39","2015-05-09 13:10:51",2,"33"
7656,"18","2015-05-09 13:10:51",2,"30.5"
7656,"4","2015-05-09 13:10:51",1,"16.25"
7656,"33","2015-05-09 13:10:51",1,"20.75"
7656,"55","2015-05-09 13:10:51",1,"25.5"
7657,"18","2015-05-09 13:13:16",1,"15.25"
7658,"32","2015-05-09 13:18:40",1,"20.75"
7658,"63","2015-05-09 13:18:40",1,"16.75"
7658,"50","2015-05-09 13:18:40",1,"12.75"
7658,"54","2015-05-09 13:18:40",1,"16"
7658,"69","2015-05-09 13:18:40",1,"12.5"
7658,"45","2015-05-09 13:18:40",1,"12.5"
7658,"75","2015-05-09 13:18:40",1,"20.25"
7658,"30","2015-05-09 13:18:40",1,"20.75"
7658,"49","2015-05-09 13:18:40",2,"41.5"
7658,"58","2015-05-09 13:18:40",1,"20.5"
7658,"67","2015-05-09 13:18:40",1,"12"
7659,"71","2015-05-09 13:36:03",1,"16"
7660,"91","2015-05-09 14:13:46",1,"11"
7661,"85","2015-05-09 14:27:17",1,"12"
7662,"20","2015-05-09 14:30:14",1,"18.5"
7662,"33","2015-05-09 14:30:14",1,"20.75"
7663,"44","2015-05-09 14:39:52",1,"20.75"
7664,"86","2015-05-09 15:04:13",1,"16.75"
7664,"63","2015-05-09 15:04:13",1,"16.75"
7665,"32","2015-05-09 15:33:05",1,"20.75"
7665,"54","2015-05-09 15:33:05",1,"16"
7666,"32","2015-05-09 15:36:47",2,"41.5"
7666,"29","2015-05-09 15:36:47",1,"20.5"
7666,"1","2015-05-09 15:36:47",1,"20.75"
7667,"39","2015-05-09 15:43:57",1,"16.5"
7667,"46","2015-05-09 15:43:57",1,"16"
7668,"44","2015-05-09 15:58:41",1,"20.75"
7668,"33","2015-05-09 15:58:41",1,"20.75"
7669,"17","2015-05-09 16:04:13",1,"16.5"
7669,"90","2015-05-09 16:04:13",1,"16"
7670,"35","2015-05-09 16:16:03",1,"17.5"
7671,"29","2015-05-09 16:17:47",1,"20.5"
7671,"17","2015-05-09 16:17:47",1,"16.5"
7671,"18","2015-05-09 16:17:47",1,"15.25"
7671,"74","2015-05-09 16:17:47",1,"20.75"
7672,"6","2015-05-09 16:48:54",1,"12"
7672,"35","2015-05-09 16:48:54",1,"17.5"
7673,"28","2015-05-09 17:02:13",1,"9.75"
7673,"74","2015-05-09 17:02:13",1,"20.75"
7674,"64","2015-05-09 17:02:53",1,"16.75"
7674,"70","2015-05-09 17:02:53",1,"16.5"
7674,"3","2015-05-09 17:02:53",1,"16"
7674,"90","2015-05-09 17:02:53",1,"16"
7675,"24","2015-05-09 17:28:10",1,"16"
7675,"81","2015-05-09 17:28:10",1,"12"
7675,"42","2015-05-09 17:28:10",1,"12.5"
7675,"48","2015-05-09 17:28:10",1,"12"
7676,"56","2015-05-09 17:28:55",1,"12"
7676,"28","2015-05-09 17:28:55",1,"9.75"
7676,"8","2015-05-09 17:28:55",1,"12.75"
7677,"44","2015-05-09 17:35:35",1,"20.75"
7677,"49","2015-05-09 17:35:35",1,"20.75"
7678,"7","2015-05-09 17:37:35",1,"16.5"
7678,"79","2015-05-09 17:37:35",1,"20.75"
7679,"88","2015-05-09 17:40:13",1,"23.65"
7679,"10","2015-05-09 17:40:13",1,"16"
7680,"86","2015-05-09 17:41:56",1,"16.75"
7680,"6","2015-05-09 17:41:56",1,"12"
7680,"27","2015-05-09 17:41:56",1,"12.75"
7681,"56","2015-05-09 17:44:20",1,"12"
7681,"40","2015-05-09 17:44:20",1,"13.25"
7682,"54","2015-05-09 17:58:44",1,"16"
7682,"3","2015-05-09 17:58:44",1,"16"
7683,"20","2015-05-09 18:06:45",1,"18.5"
7684,"56","2015-05-09 18:10:49",1,"12"
7684,"32","2015-05-09 18:10:49",1,"20.75"
7684,"37","2015-05-09 18:10:49",1,"12"
7684,"59","2015-05-09 18:10:49",1,"16"
7685,"31","2015-05-09 18:26:40",1,"12.75"
7685,"75","2015-05-09 18:26:40",1,"20.25"
7686,"91","2015-05-09 18:39:01",1,"11"
7687,"56","2015-05-09 18:39:13",1,"12"
7687,"32","2015-05-09 18:39:13",1,"20.75"
7687,"89","2015-05-09 18:39:13",1,"14.75"
7687,"17","2015-05-09 18:39:13",1,"16.5"
7688,"67","2015-05-09 18:51:37",1,"12"
7689,"89","2015-05-09 19:17:27",1,"14.75"
7690,"79","2015-05-09 19:33:32",1,"20.75"
7690,"33","2015-05-09 19:33:32",1,"20.75"
7690,"55","2015-05-09 19:33:32",1,"25.5"
7691,"5","2015-05-09 19:42:43",1,"12.75"
7691,"18","2015-05-09 19:42:43",1,"15.25"
7691,"68","2015-05-09 19:42:43",1,"12.25"
7691,"77","2015-05-09 19:42:43",1,"12.5"
7692,"10","2015-05-09 19:44:46",1,"16"
7692,"74","2015-05-09 19:44:46",1,"20.75"
7693,"69","2015-05-09 19:54:19",1,"12.5"
7694,"15","2015-05-09 20:15:43",1,"17.95"
7694,"75","2015-05-09 20:15:43",1,"20.25"
7694,"65","2015-05-09 20:15:43",1,"12.5"
7694,"82","2015-05-09 20:15:43",1,"20.25"
7695,"31","2015-05-09 20:31:17",1,"12.75"
7695,"56","2015-05-09 20:31:17",1,"12"
7696,"83","2015-05-09 20:35:01",1,"12.75"
7696,"54","2015-05-09 20:35:01",1,"16"
7696,"91","2015-05-09 20:35:01",1,"11"
7696,"28","2015-05-09 20:35:01",1,"9.75"
7697,"84","2015-05-09 20:42:39",1,"20.5"
7698,"69","2015-05-09 20:42:57",1,"12.5"
7698,"76","2015-05-09 20:42:57",1,"16"
7698,"90","2015-05-09 20:42:57",1,"16"
7699,"15","2015-05-09 20:46:07",1,"17.95"
7699,"40","2015-05-09 20:46:07",1,"13.25"
7700,"89","2015-05-09 20:51:56",1,"14.75"
7700,"85","2015-05-09 20:51:56",1,"12"
7700,"18","2015-05-09 20:51:56",1,"15.25"
7700,"74","2015-05-09 20:51:56",1,"20.75"
7701,"55","2015-05-09 21:08:58",1,"25.5"
7702,"15","2015-05-09 21:39:07",1,"17.95"
7702,"22","2015-05-09 21:39:07",1,"16.75"
7703,"22","2015-05-09 21:51:22",1,"16.75"
7703,"5","2015-05-09 21:51:22",1,"12.75"
7704,"5","2015-05-09 22:15:37",1,"12.75"
7704,"70","2015-05-09 22:15:37",1,"16.5"
7705,"55","2015-05-09 22:18:53",1,"25.5"
7706,"10","2015-05-10 11:55:09",1,"16"
7706,"87","2015-05-10 11:55:09",1,"12"
7706,"75","2015-05-10 11:55:09",1,"20.25"
7707,"38","2015-05-10 12:04:45",1,"16.25"
7707,"8","2015-05-10 12:04:45",1,"12.75"
7708,"41","2015-05-10 12:11:02",1,"16.5"
7709,"89","2015-05-10 12:22:19",1,"14.75"
7709,"85","2015-05-10 12:22:19",1,"12"
7709,"11","2015-05-10 12:22:19",1,"20.25"
7709,"14","2015-05-10 12:22:19",1,"16.75"
7710,"33","2015-05-10 12:24:32",1,"20.75"
7711,"35","2015-05-10 12:31:52",1,"17.5"
7712,"31","2015-05-10 12:48:38",1,"12.75"
7712,"32","2015-05-10 12:48:38",1,"20.75"
7712,"20","2015-05-10 12:48:38",1,"18.5"
7712,"17","2015-05-10 12:48:38",1,"16.5"
7712,"12","2015-05-10 12:48:38",1,"20.25"
7712,"69","2015-05-10 12:48:38",1,"12.5"
7712,"45","2015-05-10 12:48:38",1,"12.5"
7712,"14","2015-05-10 12:48:38",1,"16.75"
7712,"42","2015-05-10 12:48:38",1,"12.5"
7712,"48","2015-05-10 12:48:38",1,"12"
7713,"56","2015-05-10 12:49:43",1,"12"
7713,"26","2015-05-10 12:49:43",1,"20.25"
7713,"43","2015-05-10 12:49:43",1,"16.75"
7713,"1","2015-05-10 12:49:43",1,"20.75"
7713,"5","2015-05-10 12:49:43",1,"12.75"
7713,"72","2015-05-10 12:49:43",1,"12"
7713,"77","2015-05-10 12:49:43",1,"12.5"
7713,"65","2015-05-10 12:49:43",2,"25"
7713,"74","2015-05-10 12:49:43",1,"20.75"
7714,"86","2015-05-10 12:59:35",1,"16.75"
7714,"56","2015-05-10 12:59:35",1,"12"
7715,"69","2015-05-10 13:12:25",1,"12.5"
7716,"38","2015-05-10 14:09:19",1,"16.25"
7716,"12","2015-05-10 14:09:19",1,"20.25"
7717,"17","2015-05-10 14:30:53",1,"16.5"
7717,"52","2015-05-10 14:30:53",1,"14.5"
7717,"75","2015-05-10 14:30:53",1,"20.25"
7718,"44","2015-05-10 14:44:42",1,"20.75"
7718,"10","2015-05-10 14:44:42",1,"16"
7718,"51","2015-05-10 14:44:42",1,"20.75"
7718,"3","2015-05-10 14:44:42",1,"16"
7719,"5","2015-05-10 15:11:59",1,"12.75"
7720,"4","2015-05-10 15:23:04",1,"16.25"
7721,"88","2015-05-10 15:27:54",1,"23.65"
7721,"26","2015-05-10 15:27:54",1,"20.25"
7721,"89","2015-05-10 15:27:54",1,"14.75"
7721,"68","2015-05-10 15:27:54",1,"12.25"
7722,"56","2015-05-10 15:28:38",1,"12"
7722,"15","2015-05-10 15:28:38",1,"17.95"
7722,"40","2015-05-10 15:28:38",1,"13.25"
7722,"69","2015-05-10 15:28:38",1,"12.5"
7723,"87","2015-05-10 15:32:00",1,"12"
7723,"33","2015-05-10 15:32:00",1,"20.75"
7724,"5","2015-05-10 15:43:22",1,"12.75"
7725,"56","2015-05-10 15:45:52",1,"12"
7725,"28","2015-05-10 15:45:52",1,"9.75"
7725,"51","2015-05-10 15:45:52",1,"20.75"
7725,"70","2015-05-10 15:45:52",1,"16.5"
7726,"44","2015-05-10 15:50:36",1,"20.75"
7726,"17","2015-05-10 15:50:36",1,"16.5"
7726,"28","2015-05-10 15:50:36",1,"9.75"
7727,"15","2015-05-10 16:02:23",1,"17.95"
7728,"71","2015-05-10 16:23:43",1,"16"
7728,"8","2015-05-10 16:23:43",1,"12.75"
7729,"37","2015-05-10 16:38:32",1,"12"
7729,"20","2015-05-10 16:38:32",1,"18.5"
7729,"52","2015-05-10 16:38:32",1,"14.5"
7729,"76","2015-05-10 16:38:32",1,"16"
7730,"63","2015-05-10 16:51:04",1,"16.75"
7730,"67","2015-05-10 16:51:04",1,"12"
7731,"38","2015-05-10 16:51:35",1,"16.25"
7731,"85","2015-05-10 16:51:35",1,"12"
7731,"35","2015-05-10 16:51:35",1,"17.5"
7732,"40","2015-05-10 17:11:33",1,"13.25"
7733,"86","2015-05-10 17:17:17",1,"16.75"
7733,"20","2015-05-10 17:17:17",1,"18.5"
7733,"17","2015-05-10 17:17:17",1,"16.5"
7734,"38","2015-05-10 17:17:49",1,"16.25"
7734,"71","2015-05-10 17:17:49",1,"16"
7734,"87","2015-05-10 17:17:49",1,"12"
7734,"75","2015-05-10 17:17:49",1,"20.25"
7735,"13","2015-05-10 17:22:15",1,"16.5"
7735,"76","2015-05-10 17:22:15",1,"16"
7735,"55","2015-05-10 17:22:15",1,"25.5"
7736,"19","2015-05-10 17:45:17",1,"10.5"
7736,"36","2015-05-10 17:45:17",1,"20.5"
7736,"87","2015-05-10 17:45:17",1,"12"
7737,"24","2015-05-10 17:46:56",1,"16"
7737,"60","2015-05-10 17:46:56",1,"20.75"
7737,"55","2015-05-10 17:46:56",1,"25.5"
7738,"88","2015-05-10 17:48:48",1,"23.65"
7738,"53","2015-05-10 17:48:48",1,"21"
7738,"28","2015-05-10 17:48:48",1,"9.75"
7738,"3","2015-05-10 17:48:48",1,"16"
7739,"1","2015-05-10 17:49:23",1,"20.75"
7739,"52","2015-05-10 17:49:23",1,"14.5"
7739,"69","2015-05-10 17:49:23",1,"12.5"
7739,"55","2015-05-10 17:49:23",1,"25.5"
7740,"56","2015-05-10 17:50:11",1,"12"
7740,"22","2015-05-10 17:50:11",1,"16.75"
7741,"86","2015-05-10 17:56:45",1,"16.75"
7742,"77","2015-05-10 17:58:35",1,"12.5"
7743,"25","2015-05-10 17:58:55",1,"16.5"
7743,"81","2015-05-10 17:58:55",1,"12"
7744,"18","2015-05-10 18:14:10",1,"15.25"
7744,"28","2015-05-10 18:14:10",1,"9.75"
7744,"25","2015-05-10 18:14:10",1,"16.5"
7745,"57","2015-05-10 18:19:31",1,"16.5"
7746,"41","2015-05-10 18:24:57",1,"16.5"
7747,"17","2015-05-10 18:34:12",1,"16.5"
7747,"73","2015-05-10 18:34:12",1,"20.75"
7747,"23","2015-05-10 18:34:12",1,"20.25"
7747,"61","2015-05-10 18:34:12",1,"16.75"
7748,"15","2015-05-10 18:37:25",1,"17.95"
7749,"56","2015-05-10 18:45:47",1,"12"
7749,"38","2015-05-10 18:45:47",1,"16.25"
7749,"1","2015-05-10 18:45:47",1,"20.75"
7749,"90","2015-05-10 18:45:47",1,"16"
7750,"29","2015-05-10 19:41:23",1,"20.5"
7750,"35","2015-05-10 19:41:23",1,"17.5"
7750,"73","2015-05-10 19:41:23",1,"20.75"
7751,"20","2015-05-10 19:50:56",1,"18.5"
7751,"28","2015-05-10 19:50:56",1,"9.75"
7752,"74","2015-05-10 19:51:24",1,"20.75"
7753,"37","2015-05-10 20:01:59",1,"12"
7753,"84","2015-05-10 20:01:59",1,"20.5"
7754,"15","2015-05-10 20:12:02",1,"17.95"
7755,"12","2015-05-10 20:58:31",1,"20.25"
7756,"6","2015-05-10 21:01:56",1,"12"
7757,"13","2015-05-10 21:19:01",1,"16.5"
7758,"50","2015-05-10 21:21:44",1,"12.75"
7758,"54","2015-05-10 21:21:44",1,"16"
7758,"12","2015-05-10 21:21:44",1,"20.25"
7759,"84","2015-05-10 21:46:59",1,"20.5"
7760,"63","2015-05-10 22:16:49",1,"16.75"
7760,"68","2015-05-10 22:16:49",1,"12.25"
7760,"27","2015-05-10 22:16:49",1,"12.75"
7760,"82","2015-05-10 22:16:49",1,"20.25"
7761,"50","2015-05-11 11:26:20",1,"12.75"
7762,"86","2015-05-11 11:27:22",2,"33.5"
7763,"37","2015-05-11 11:35:17",1,"12"
7763,"89","2015-05-11 11:35:17",1,"14.75"
7764,"32","2015-05-11 11:37:11",1,"20.75"
7764,"64","2015-05-11 11:37:11",1,"16.75"
7764,"36","2015-05-11 11:37:11",1,"20.5"
7764,"91","2015-05-11 11:37:11",1,"11"
7765,"59","2015-05-11 11:37:14",1,"16"
7765,"8","2015-05-11 11:37:14",1,"12.75"
7766,"27","2015-05-11 11:44:53",1,"12.75"
7767,"65","2015-05-11 11:50:41",1,"12.5"
7767,"42","2015-05-11 11:50:41",1,"12.5"
7768,"39","2015-05-11 12:04:08",1,"16.5"
7769,"56","2015-05-11 12:09:12",1,"12"
7769,"26","2015-05-11 12:09:12",1,"20.25"
7769,"63","2015-05-11 12:09:12",1,"16.75"
7769,"29","2015-05-11 12:09:12",1,"20.5"
7769,"36","2015-05-11 12:09:12",1,"20.5"
7769,"6","2015-05-11 12:09:12",1,"12"
7769,"1","2015-05-11 12:09:12",1,"20.75"
7769,"39","2015-05-11 12:09:12",1,"16.5"
7769,"53","2015-05-11 12:09:12",1,"21"
7769,"11","2015-05-11 12:09:12",1,"20.25"
7769,"30","2015-05-11 12:09:12",1,"20.75"
7770,"86","2015-05-11 12:29:51",1,"16.75"
7770,"61","2015-05-11 12:29:51",1,"16.75"
7771,"8","2015-05-11 12:45:24",1,"12.75"
7772,"42","2015-05-11 13:03:16",1,"12.5"
7773,"44","2015-05-11 13:04:25",1,"20.75"
7774,"64","2015-05-11 13:09:41",1,"16.75"
7775,"74","2015-05-11 13:10:18",1,"20.75"
7776,"56","2015-05-11 13:11:20",1,"12"
7777,"63","2015-05-11 13:18:17",1,"16.75"
7778,"19","2015-05-11 13:20:19",1,"10.5"
7779,"85","2015-05-11 13:51:24",1,"12"
7779,"41","2015-05-11 13:51:24",1,"16.5"
7780,"37","2015-05-11 13:54:09",1,"12"
7781,"8","2015-05-11 13:56:21",1,"12.75"
7781,"73","2015-05-11 13:56:21",1,"20.75"
7782,"89","2015-05-11 14:21:17",1,"14.75"
7782,"11","2015-05-11 14:21:17",1,"20.25"
7782,"75","2015-05-11 14:21:17",1,"20.25"
7782,"3","2015-05-11 14:21:17",1,"16"
7783,"44","2015-05-11 14:21:58",1,"20.75"
7783,"63","2015-05-11 14:21:58",1,"16.75"
7783,"72","2015-05-11 14:21:58",1,"12"
7783,"74","2015-05-11 14:21:58",1,"20.75"
7784,"56","2015-05-11 14:26:31",1,"12"
7784,"54","2015-05-11 14:26:31",1,"16"
7784,"37","2015-05-11 14:26:31",1,"12"
7784,"20","2015-05-11 14:26:31",1,"18.5"
7784,"71","2015-05-11 14:26:31",1,"16"
7784,"33","2015-05-11 14:26:31",1,"20.75"
7785,"86","2015-05-11 14:29:39",2,"33.5"
7786,"20","2015-05-11 14:34:10",1,"18.5"
7786,"15","2015-05-11 14:34:10",1,"17.95"
7786,"84","2015-05-11 14:34:10",1,"20.5"
7786,"60","2015-05-11 14:34:10",1,"20.75"
7787,"48","2015-05-11 15:08:44",1,"12"
7788,"44","2015-05-11 16:04:29",1,"20.75"
7788,"88","2015-05-11 16:04:29",1,"23.65"
7788,"77","2015-05-11 16:04:29",1,"12.5"
7789,"31","2015-05-11 16:30:07",1,"12.75"
7789,"85","2015-05-11 16:30:07",1,"12"
7789,"30","2015-05-11 16:30:07",1,"20.75"
7789,"8","2015-05-11 16:30:07",1,"12.75"
7790,"88","2015-05-11 16:38:46",1,"23.65"
7790,"6","2015-05-11 16:38:46",1,"12"
7790,"25","2015-05-11 16:38:46",1,"16.5"
7790,"49","2015-05-11 16:38:46",1,"20.75"
7791,"20","2015-05-11 16:49:35",1,"18.5"
7791,"22","2015-05-11 16:49:35",1,"16.75"
7792,"11","2015-05-11 16:58:22",1,"20.25"
7792,"33","2015-05-11 16:58:22",1,"20.75"
7792,"41","2015-05-11 16:58:22",1,"16.5"
7792,"9","2015-05-11 16:58:22",1,"12.5"
7793,"89","2015-05-11 17:05:14",1,"14.75"
7793,"25","2015-05-11 17:05:14",1,"16.5"
7794,"37","2015-05-11 17:15:09",1,"12"
7794,"4","2015-05-11 17:15:09",1,"16.25"
7795,"60","2015-05-11 17:22:49",1,"20.75"
7796,"54","2015-05-11 17:28:36",1,"16"
7796,"4","2015-05-11 17:28:36",1,"16.25"
7797,"44","2015-05-11 17:39:42",1,"20.75"
7797,"33","2015-05-11 17:39:42",1,"20.75"
7797,"41","2015-05-11 17:39:42",1,"16.5"
7797,"55","2015-05-11 17:39:42",1,"25.5"
7798,"38","2015-05-11 17:40:01",1,"16.25"
7798,"20","2015-05-11 17:40:01",1,"18.5"
7798,"15","2015-05-11 17:40:01",1,"17.95"
7798,"30","2015-05-11 17:40:01",1,"20.75"
7799,"56","2015-05-11 17:49:16",1,"12"
7799,"88","2015-05-11 17:49:16",1,"23.65"
7799,"79","2015-05-11 17:49:16",1,"20.75"
7800,"66","2015-05-11 17:53:46",1,"20.75"
7800,"20","2015-05-11 17:53:46",1,"18.5"
7800,"89","2015-05-11 17:53:46",1,"14.75"
7800,"41","2015-05-11 17:53:46",1,"16.5"
7801,"20","2015-05-11 17:59:12",1,"18.5"
7801,"72","2015-05-11 17:59:12",1,"12"
7801,"68","2015-05-11 17:59:12",1,"12.25"
7801,"74","2015-05-11 17:59:12",1,"20.75"
7802,"20","2015-05-11 18:04:57",1,"18.5"
7802,"21","2015-05-11 18:04:57",1,"20.25"
7803,"52","2015-05-11 18:05:56",1,"14.5"
7803,"75","2015-05-11 18:05:56",1,"20.25"
7803,"3","2015-05-11 18:05:56",1,"16"
7804,"71","2015-05-11 18:43:49",1,"16"
7805,"56","2015-05-11 18:58:55",1,"12"
7806,"54","2015-05-11 19:02:18",1,"16"
7806,"19","2015-05-11 19:02:18",1,"10.5"
7807,"59","2015-05-11 19:09:14",1,"16"
7807,"28","2015-05-11 19:09:14",1,"9.75"
7808,"44","2015-05-11 19:10:58",1,"20.75"
7808,"31","2015-05-11 19:10:58",1,"12.75"
7808,"13","2015-05-11 19:10:58",1,"16.5"
7809,"56","2015-05-11 19:17:30",1,"12"
7809,"23","2015-05-11 19:17:30",1,"20.25"
7810,"25","2015-05-11 19:20:35",1,"16.5"
7810,"8","2015-05-11 19:20:35",1,"12.75"
7811,"56","2015-05-11 19:29:22",1,"12"
7811,"29","2015-05-11 19:29:22",1,"20.5"
7812,"56","2015-05-11 19:34:35",1,"12"
7812,"19","2015-05-11 19:34:35",1,"10.5"
7812,"60","2015-05-11 19:34:35",1,"20.75"
7812,"70","2015-05-11 19:34:35",1,"16.5"
7813,"39","2015-05-11 19:38:14",2,"33"
7813,"69","2015-05-11 19:38:14",1,"12.5"
7813,"90","2015-05-11 19:38:14",1,"16"
7814,"18","2015-05-11 19:45:00",1,"15.25"
7815,"29","2015-05-11 19:45:13",1,"20.5"
7815,"15","2015-05-11 19:45:13",1,"17.95"
7815,"40","2015-05-11 19:45:13",1,"13.25"
7816,"63","2015-05-11 20:11:34",1,"16.75"
7816,"20","2015-05-11 20:11:34",1,"18.5"
7817,"51","2015-05-11 20:51:14",1,"20.75"
7818,"54","2015-05-11 21:06:34",1,"16"
7819,"6","2015-05-11 21:13:42",1,"12"
7820,"39","2015-05-11 21:27:27",1,"16.5"
7820,"76","2015-05-11 21:27:27",1,"16"
7821,"38","2015-05-12 11:38:16",1,"16.25"
7821,"64","2015-05-12 11:38:16",1,"16.75"
7821,"6","2015-05-12 11:38:16",1,"12"
7822,"44","2015-05-12 11:51:13",1,"20.75"
7822,"19","2015-05-12 11:51:13",1,"10.5"
7822,"72","2015-05-12 11:51:13",1,"12"
7822,"18","2015-05-12 11:51:13",1,"15.25"
7822,"28","2015-05-12 11:51:13",1,"9.75"
7822,"33","2015-05-12 11:51:13",1,"20.75"
7822,"81","2015-05-12 11:51:13",1,"12"
7822,"61","2015-05-12 11:51:13",1,"16.75"
7822,"55","2015-05-12 11:51:13",1,"25.5"
7823,"71","2015-05-12 12:00:27",1,"16"
7823,"30","2015-05-12 12:00:27",1,"20.75"
7824,"88","2015-05-12 12:05:03",1,"23.65"
7824,"39","2015-05-12 12:05:03",1,"16.5"
7824,"69","2015-05-12 12:05:03",1,"12.5"
7824,"23","2015-05-12 12:05:03",1,"20.25"
7825,"74","2015-05-12 12:15:51",1,"20.75"
7826,"56","2015-05-12 12:20:56",1,"12"
7826,"17","2015-05-12 12:20:56",1,"16.5"
7826,"72","2015-05-12 12:20:56",1,"12"
7826,"90","2015-05-12 12:20:56",1,"16"
7827,"89","2015-05-12 12:22:07",1,"14.75"
7827,"19","2015-05-12 12:22:07",1,"10.5"
7827,"22","2015-05-12 12:22:07",1,"16.75"
7828,"86","2015-05-12 12:27:06",1,"16.75"
7828,"66","2015-05-12 12:27:06",1,"20.75"
7828,"43","2015-05-12 12:27:06",1,"16.75"
